Time,Acc1_X,Acc1_Y,Acc1_Z,Acc2_X,Acc2_Y,Acc2_Z,Acc3_X,Acc3_Y,Acc3_Z,AccF1_X,AccF1_Y,AccF1_Z,AccF2_X,AccF2_Y,AccF2_Z,AccF3_X,AccF3_Y,AccF3_Z,Vel1_X,Vel1_Y,Vel1_Z,Vel2_X,Vel2_Y,Vel2_Z,Vel3_X,Vel3_Y,Vel3_Z,Pos1_X,Pos1_Y,Pos1_Z,Pos2_X,Pos2_Y,Pos2_Z,Pos3_X,Pos3_Y,Pos3_Z
0.86,0.009732257277623169,-0.00023427488207966585,-1.0473324344655626,0.00589507111907232,-0.008177887108650351,-1.0282501496712457,0.029271521981073568,-0.015540864403764018,-0.9930265150208705,0.011272842002102842,-0.012376054260969771,-1.043399854263826,0.0057693392423527525,-0.013732609992812504,-1.0240526863337294,0.021455605550341192,-0.007304504953213973,-0.9901571736832614,-1.4453312404468985e-05,-0.0005025030111413341,0.00010397173839078811,0.0001593193160769456,-0.0009212476553475716,-0.000535353098923959,0.0001565096339956017,-0.0008543017397203581,0.00048390014660152855,0.19607523446250028,0.004244781706473746,-0.002275884129706466,0.1981115535711206,0.0050144335924149,0.551866713604309,-0.007514968289042877,0.002607057862414278,1.0539515706341245
0.92,0.007679988138309453,-0.012030010378979187,-1.039805893728477,0.0004940818886341046,-0.009847283779876708,-1.0200013661193037,0.019616511209092344,-0.008181094206030137,-0.9857729262794629,0.011037987035291498,-0.013444879688726308,-1.0436901720624638,0.0060427080200390615,-0.015294735336969395,-1.0254845973976343,0.021951099840542207,-0.00881980218921442,-0.9895287982187853,-0.00013639126765684924,-0.0006177389734680856,-0.0001657151728436134,0.00013668844042761115,-0.0009592641840739945,-0.0008378235425663993,0.000303689914757912,-0.0009146010924954268,0.00036657990441301124,0.19615659995635787,0.004615076233166981,-0.002175303539981129,0.1980168449690259,0.00555563185541304,0.5523627991351224,-0.007686632266063247,0.003132032529214742,1.0537338699795917
0.98,0.017646520298012426,-0.022059294739239118,-1.039520075725803,0.006389153007706632,-0.018025170888527,-1.0299195463424722,0.019310021543962445,-0.014719540395467976,-0.9933330046860004,0.010616553397074714,-0.014332885119062767,-1.0443316953116117,0.005891026711358168,-0.017166278302129964,-1.0271405728803868,0.02288705787915445,-0.010464155777466917,-0.989290628228927,-0.00024894576518865146,-0.0005334028997498148,-0.0003800499585115572,-6.556051187551278e-05,-0.0010677645523472009,-0.000977470413073182,0.0005439180778912792,-0.0009459420347546565,0.00014204952576988766,0.19630260562346072,0.00492272567898683,-0.0019530478359747682,0.19806939495235115,0.0062040278408312015,0.552936511774883,-0.008010894891102138,0.003701718764090677,1.053651355996132
1.04,0.007679988138309453,-0.012030010378979187,-1.039805893728477,0.0019763275545371527,-0.03938913511950668,-1.0250095561329828,0.018488697535666416,-0.022241119239116598,-0.9867945584965626,0.0101730954925478,-0.014560339438442978,-1.0449712196276102,0.004720134018325659,-0.01990350504607273,-1.0286011262798396,0.024370890751723474,-0.012644003996895867,-0.9895300582634836,-0.000264575469626167,-0.0001516595273249889,-0.000381308930921857,-0.0006487104768451769,-0.0015504187651695597,-0.0008633886968604269,0.0008560267272300442,-0.0012434016055698283,-0.00013533003802875652,0.19645624159674577,0.005001527218837932,-0.0017314846622780767,0.19847505067901655,0.0071523399367811056,0.5534425204417013,-0.008524968730450362,0.004456927092517909,1.053734306522027
1.1,0.0004685497641581382,-0.019590018956361616,-1.0536204305243932,-0.006919254106162551,-0.02904776945099569,-1.0287411486921947,0.029578011646203467,-0.00900241821432618,-0.985466436614333,0.009988451133022271,-0.01369599318515026,-1.0451523388493875,0.0018444400357825914,-0.02438722044391603,-1.029372188514209,0.026280229311333222,-0.015996757508401852,-0.9901444576787775,-9.603620767616018e-05,0.0005742886965274777,-9.054118838055936e-05,-0.0018400290720575895,-0.002851048737564053,-0.00044242749204138,0.0011814580567588756,-0.0021181749357969022,-0.00038066400442345375,0.1965202116277176,0.004702074493958521,-0.0016687359151380914,0.19947133474424084,0.008705722957015292,0.5537096549219561,-0.009186458998053613,0.005618488412469011,1.0539471651748797
1.16,0.019698789437326142,-0.010263559242339598,-1.0470466164628884,0.00589507111907232,-0.008177887108650351,-1.0282501496712457,0.029271521981073568,-0.015540864403764018,-0.9930265150208705,0.0104384565343437,-0.011411964682592304,-1.044629429068729,-0.0032668154154980155,-0.03167845244153595,-1.0289983770844462,0.028301049597352794,-0.021033496774297413,-0.9907945373085101,0.0002910569828948907,0.001478387019016971,0.0003386362749949781,-0.0033084970384139184,-0.004720984911756107,0.00024191188809493275,0.0013075689370385802,-0.0032605383784412843,-0.00042085589039910366,0.19630800848018728,0.003625025116620933,-0.0019153176250559954,0.20188158246884227,0.012143953642081436,0.5535333815666906,-0.010139390727377915,0.00799359751643561,1.0542537147033286
1.23,0.019698789437326142,-0.010263559242339598,-1.0470466164628884,0.006883234896341,-0.027872454668403674,-1.0315889430136984,0.03871818807501856,-0.017345321066270847,-0.9786215007597652,0.012026394554296198,-0.007386770117823857,-1.0437404937628099,-0.01057905007107684,-0.04254632965441999,-1.0272568339760246,0.030099448105010317,-0.027649879916150144,-0.9909552064092135,0.0009474294979138027,0.0024347549976854923,0.0005381244485687408,-0.004451087534859127,-0.006605052979523766,0.0010360471480679707,0.0011167086205109331,-0.004040518256707615,-0.00011217494211201214,0.19575786741669224,0.002230496620664685,-0.0022232892262342764,0.20441490587277816,0.01590912926777003,0.5529300240264398,-0.010762445818419925,0.010285843191275167,1.0543093785068407
1.29,0.002286544021392549,0.0020007260187185323,-1.0591462452427598,-0.019239497442762998,-0.05976493557321768,-1.0309015443843699,0.021467503903720632,0.0013067499460400595,-1.0205084216608513,0.015435661239834165,-0.0010649898650610713,-1.0436261675130092,-0.019108984907128333,-0.05705790305262119,-1.0243910987831661,0.03148143670589794,-0.03481516988387324,-0.9901125975752625,0.002002413563076076,0.0037009199410672554,6.379409700623751e-05,-0.004980844164063419,-0.008482896649272313,0.0016846848990185624,0.0007987754518370757,-0.004176611930332832,0.0005009129838506892,0.1945767271098583,4.031610496622352e-05,-0.0022628975509046715,0.20737010145553084,0.02093666329111391,0.5519371901835033,-0.011241235713917897,0.012768257613981239,1.0540174567100227
1.35,0.06384752643744471,0.06336658563276416,-1.052477158513697,-0.01726316988822558,-0.09915407069272429,-1.0375791310692752,0.021781460919315647,-0.09532883372126635,-0.9633991807249803,0.02144938721159151,0.008616004624281543,-1.04610908221014,-0.02690206719808736,-0.07471130114507389,-1.0212541794526218,0.03244855908064264,-0.04081396278386316,-0.9880377762405962,0.003537908840685967,0.005686869867037411,-0.0014638998944165036,-0.004563396571264023,-0.01035735649866736,0.001844461213713934,0.0005599266028364817,-0.003504575948289511,0.0012233930895131288,0.192493271987492,-0.003313664048626727,-0.0014026918534002983,0.21007001450351026,0.02705268235410819,0.550850404606913,-0.011576295221963302,0.014846539174231019,1.0532986349416205
1.41,-0.01201880129901716,-0.0017664511366399492,-1.0423782557525443,-0.05266961581248199,-0.10700697216022173,-1.0017362025400036,0.05464476859870323,-0.07424493656099788,-0.9961935748938794,0.0305790738991462,0.02317408510905534,-1.0530927753054549,-0.03155835608295119,-0.0950387390763107,-1.0191619003568306,0.033244063741243925,-0.04408263895026066,-0.9849718119275095,0.005377868036925483,0.008582302434898516,-0.00411008802545482,-0.002760690520746176,-0.011994898217840395,0.0012315581441729078,0.00047544122626476523,-0.0019461427023708439,0.001802951873748021,0.18933029239977614,-0.0083573104502534,0.0010168083401238227,0.2116831856014198,0.03409512241228768,0.5501255345978673,-0.011851897779808431,0.01597897190133239,1.05223643172799
1.47,0.03124904097218422,0.01109291085066119,-1.050285887159862,-0.05069328825794457,-0.14639610727972832,-1.008413789224909,0.03204198367109155,0.013562318316619693,-1.0050817751826464,0.04237858595711119,0.04375601828420017,-1.0654911128068023,-0.031115964387071527,-0.11801594035266799,-1.019370381045574,0.03451197797504156,-0.04401738529307049,-0.9816310217418912,0.006946207712174294,0.012117674379789835,-0.007299592124053971,0.00026201177534826,-0.013523485024361927,-0.00012392248516583394,0.0007460615069045059,3.50109374787881e-05,0.001966510392759112,0.18524235191927466,-0.015487920375505011,0.005312211871532153,0.21152991901607796,0.04205557287539363,0.5501977627241432,-0.012291166615391053,0.015956364774409,1.0510790151018141
1.53,0.03259848546526002,0.052273674782102535,-1.0518102498407906,-0.032972055690905853,-0.11400954448627999,-1.0145021770846758,0.042623930788927594,-0.07735614316954494,-0.9401059661751081,0.05478392474087773,0.06967878075167705,-1.0820397648611024,-0.024772617816971036,-0.14360302229607705,-1.0224189524780687,0.03745560417037763,-0.04104748634913622,-0.9790221692691621,0.007300493942308589,0.015252703400138899,-0.009740719565982096,0.003739278019295896,-0.015054318486620729,-0.00179400257227529,0.0017304577903710049,0.001754902320609779,0.0015340413410686244,0.18094452279385226,-0.024468860395451895,0.011045491713798355,0.2093322668506005,0.05092021639120444,0.5512539401749882,-0.013310985793020189,0.014927443404078927,1.0501751782669912
1.59,0.07047288361954447,0.07916377316710142,-1.0790582327623908,0.0005279934331737142,-0.1198368020297463,-1.0301159459508515,0.05145015020214767,0.010936537645816822,-0.9903702712564113,0.06413656384811177,0.09729392035982753,-1.0986388070153443,-0.012912531022212419,-0.17033790571293347,-1.0277905034616643,0.043739249695374106,-0.03611906187459027,-0.9780747410187327,0.005504023758959689,0.016253961348472998,-0.009769284281368786,0.006974656090510923,-0.015746721189246894,-0.0031588723376509446,0.003699592913956633,0.0029007491666902486,0.0005578357084261291,0.17770430134925663,-0.03403612440808999,0.016796229204173747,0.20522334025495986,0.060182515681578966,0.5531149137983928,-0.015487954533809384,0.01321999094200947,1.0498469417875271
1.65,0.05441008269668665,0.1326088223596009,-1.0926822242231908,0.053655671924468844,-0.07959733776880054,-1.0720472623398902,0.05218079657381514,-0.09680967309194376,-0.976578236325566,0.06629752684284952,0.12009112110652867,-1.1088698866116444,0.003623115897870481,-0.19388819874864352,-1.0340929782592405,0.05501512704916338,-0.030272183604567703,-0.9792646926359083,0.0012694319538133188,0.013421288125501241,-0.00602439460292245,0.00973134115592822,-0.013861916314926325,-0.0037093065700750678,0.00663705828373375,0.0034420047109479748,-0.000697086991985023,0.17695563580616824,-0.04193421369489659,0.020340786321068737,0.19949456604092303,0.068341513761789,0.5552984059399141,-0.019394481791994593,0.011194340199235278,1.0502592004776996
1.71,0.13033261523254852,0.09779103832847999,-1.1132611204157281,0.007057007949601991,-0.24400056117921387,-1.0146003768888656,0.06274780899072097,0.018619925135380244,-1.0107007523766947,0.058618562571913474,0.1301692583059058,-1.1060126767024854,0.024371823826866947,-0.20734045961854394,-1.0394446159435442,0.07212863312513593,-0.02451425150559172,-0.9824586031509872,-0.004521357506472975,0.005928670282372639,0.0016865211290700054,0.012215243437274384,-0.007909524896908542,-0.003153409606043183,0.010074974514829759,0.003386401624992028,-0.0018819694537824195,0.17961601267067548,-0.04542578392449532,0.019350906062328976,0.19230617700887048,0.07300204900207558,0.5571524806015756,-0.02532345528747505,0.009199504853862329,1.0513657306478923
1.77,0.07352279094196171,0.13058244207421651,-1.1305054732437338,0.06240682546833757,-0.3454378903097866,-0.9988884082184998,0.04795650949092732,-0.013594464193550568,-0.9425578834961471,0.041950839601533105,0.1206972925262026,-1.0863582333442399,0.049300638971299514,-0.20457848551986266,-1.041597813473755,0.09421388434089735,-0.01966820628747441,-0.9868767544876231,-0.009811613593296138,-0.00557853815426085,0.011579676552006344,0.014674859259106224,0.001636964916223338,-0.0012693813834054523,0.013003005990693421,0.002849536597763804,-0.0026047822949160295,0.18539054462705484,-0.042144221758995765,0.012541624947042541,0.1836695899992344,0.07204516318606641,0.5578984557997893,-0.03297488968776556,0.0075205926818873925,1.0528963990017437
1.83,0.04977921390708732,0.16355681216870147,-1.2447374016458268,0.04648603973729381,-0.36799522408120006,-1.0502469058097577,0.07969200349688899,-0.0065705920663685,-0.976373909882146,0.021469310853606538,0.08897582433751247,-1.0528147699029704,0.07777316754592398,-0.18556195774226975,-1.0379230658569525,0.11822376402476907,-0.01611226283654399,-0.9909811755057938,-0.012057645261688222,-0.01866545709771121,0.01973856922254171,0.016763696555027966,0.011208778833427238,0.002165251330644309,0.014128730108225325,0.002101079505592753,-0.0024110405082375967,0.19248636944251282,-0.03115432037388286,0.0009204933795533381,0.17380528361345698,0.0654568878981805,0.5566253396349379,-0.04129311154384768,0.006288636215550293,1.0543183754993122
1.89,0.010673690661326713,0.13933947932866092,-1.0807731407784356,-0.026158751548925285,-0.0888127050242133,-1.041310723628487,0.21792705095592513,-0.044222912940264224,-1.0023233681964774,0.0052370669541627,0.039369511103372716,-1.0165926685919555,0.10710211297560407,-0.1594599126605069,-1.025949321741972,0.13966663564032503,-0.013788593679342683,-0.9925793463256962,-0.009543317604300345,-0.02921462790286237,0.021320476664039523,0.017264906827435946,0.015333273942069221,0.0070529844947303634,0.012613137927816143,0.0013663828344706618,-0.0009402155154747199,0.19811002969218539,-0.01396821513816764,-0.01162865217076374,0.16364427164250211,0.05641383542368554,0.5524770364652527,-0.04872199355734219,0.005483601128984665,1.0548720617159404
1.95,-0.18033743631094395,0.1059547432279241,-0.8397332918565876,0.22380431537186268,-0.04027866615778791,-1.073913058619496,0.2203910229808132,-0.021658176409318355,-1.021938706764791,0.0005121457856425348,-0.015653960437027447,-0.9942011285242218,0.13211510083369662,-0.14208716738175506,-1.004669802383528,0.1546583850505443,-0.012644821392736198,-0.9896279090097264,-0.0027655210851900967,-0.03240403497130406,0.013185088194395131,0.01471383570201909,0.010178691267712512,0.012527304866829203,0.00882441017911377,0.0006596738121232722,0.001730043271366898,0.19974697844202235,0.0050946643760650286,-0.01938620033156843,0.1549785229995855,0.050395048516771804,0.5451047478347006,-0.05391588454084265,0.005087341266040742,1.0538495363758802
2.01,-0.037703419834964925,-0.2292404923555943,-0.7814264193110654,0.20982559437326992,-0.02005390719371655,-0.9577426902629796,0.14213332282248006,0.005510886879574176,-1.015808913462193,0.009575026604656476,-0.05862294655386686,-0.9993310351337445,0.14691956401033046,-0.1485538381306829,-0.9757035082018234,0.16194519291870846,-0.01305453988508069,-0.9815257024616427,0.005313861957921431,-0.025217100966794616,-0.003086915376512813,0.008703356369533566,-0.0037224642467712865,0.017041541696538747,0.004295830646891157,-0.00021830519837605616,0.0047884805427091375,0.19660714374479019,0.019981267897484625,-0.017608944391895545,0.14984951732421922,0.05263542633907103,0.5350693763741008,-0.056440398835295814,0.005229288221324751,1.0510425272413848
2.07,0.07562417311731608,-0.25007884852234835,-0.9160466985705796,0.2021279687529209,-0.1886149914763699,-0.9241583572300729,0.09971314935820491,0.0038805196417043596,-0.9465422491428358,0.028091097581659737,-0.07459696918624267,-1.033923266302825,0.14815783559507173,-0.1860209495682877,-0.9431354475171598,0.1631566106307255,-0.015778776049291267,-0.9699301575534099,0.010884244284442127,-0.009391870295167902,-0.020355869803378925,0.000735103534901629,-0.022039288346664607,0.019165354581098713,0.0007172795378160527,-0.0015995316964586962,0.00682473598560189,0.19019225169545023,0.02551546739951033,-0.005624467287056831,0.14942051818321647,0.06561590559794478,0.5237861730526215,-0.05686009445316741,0.006173099731446061,1.0470252511717495
2.13,0.13583846894826546,-0.1161413396702677,-1.1148807557642149,0.11158149757301099,-0.2542384462047057,-0.8633726784365956,0.15435791795690812,-0.07036441691929331,-0.9639099968335301,0.04779144957421909,-0.059549453890274905,-1.0849755091506414,0.13720082671812017,-0.2508909366309519,-0.9119275708009591,0.16126259890081118,-0.02166184837886901,-0.95835007527634,0.011635836515458155,0.00868529766955543,-0.029862039998773224,-0.006432142751165107,-0.038410942512935045,0.018380424479825408,-0.001114556543928983,-0.0035348513475621365,0.0067535370626356514,0.1833670655356421,0.0203022563271229,0.012062580205479477,0.153216573470356,0.08809011002100535,0.5129742054126087,-0.05620391416509907,0.008211289904705382,1.0430133321300619
2.19,0.14891465911146531,-0.02844967327746775,-1.2927548260950803,0.022165510621919363,-0.2509670239895886,-0.9091337871890357,0.2170936722437802,-0.022001658799355964,-0.915688956186426,0.061823559741582566,-0.02417335177321832,-1.1302026903859568,0.11956352421986886,-0.33112814176943883,-0.8860578756080307,0.15892952885003014,-0.03141563142522958,-0.9507244783444493,0.00821507818313276,0.02098372795875685,-0.02678831721405299,-0.0103919268191091,-0.04698373978534804,0.015218395003724936,-0.0013850520326101569,-0.005663540224804637,0.004551398369004355,0.17850564152944343,0.008046207163712706,0.027731535335367253,0.15932701621538306,0.11588828653174599,0.5040116505478065,-0.055395622139328776,0.011590487650965686,1.040371444378032
2.25,0.04707953694722907,0.04869459482882549,-1.3324835284667842,0.2119711283729586,-0.6372089239574492,-0.8509013033044928,0.1561968559476875,-0.031133739782666283,-0.9185495263943051,0.06894505695154568,0.00946104160237721,-1.1494416874583138,0.10246051925710135,-0.41182986448153236,-0.867629949666551,0.15787595077039088,-0.045318255671811386,-0.9498932784969771,0.004113673282461438,0.0200889957536894,-0.011635512714028292,-0.01008614069440485,-0.04707220160013499,0.01082779908546715,-0.0006272762010758618,-0.008048472938755926,0.0006020447574218547,0.1760383991059116,-0.00360642707588665,0.034396885101525464,0.1652523516006137,0.14384739513728192,0.4976272963424979,-0.055030610055780874,0.01640705126508899,1.0400834752241235
2.31,0.06261837128023487,0.14729107487020554,-1.2135832393543469,-0.0076322614740982325,-0.5832681535465394,-0.8746656559184208,0.05669205126751885,-0.040569572959597906,-0.9724917074571673,0.07398363594444379,0.016383271379036824,-1.1348990416618379,0.0925236482527135,-0.4814036630284847,-0.8571957110913857,0.15867842065888751,-0.06252625892066357,-0.9568911508602667,0.0032806364048471558,0.002972699833170862,0.009711251220222521,-0.005789878672078891,-0.04249326521603208,0.006214046520684432,0.0005254480873396643,-0.010638873213255462,-0.004531523006915893,0.1742927836153652,-0.006004633305121187,0.02935858604704221,0.16869498016260903,0.16795123486092167,0.49401235480550143,-0.05530862571655174,0.022368763302333713,1.0425078878244702
2.37,0.09333477795179497,-0.047082069292179375,-1.0580982458996213,0.15404495144686958,-0.4903861059164222,-0.8954840144066555,0.23683243784766403,-0.07757465924983464,-1.0536093054948803,0.08486962778506851,-0.021847929544623994,-1.0943905198185657,0.09451306199797573,-0.5350603643839236,-0.8546711048856467,0.16046141681406076,-0.08031791781511724,-0.9714389548871605,0.007042401791018447,-0.024735076066576923,0.02620105536539412,0.001286220630070431,-0.03473667847305765,0.0016365993818109326,0.0011482819755174473,-0.011511807064965903,-0.009409468382563593,0.16915941915843485,0.012023552903405357,0.010256513468131816,0.16775685840396992,0.1932534220797511,0.49282185935464845,-0.05614940983836719,0.030758542638543086,1.0493680050477217
2.44,0.06495915016676153,-0.031910743604083615,-0.9357681407550946,0.10328384009984594,-0.41680317669641126,-0.8653366745203912,0.16617041108864758,-0.06169789677551916,-0.9983390025497887,0.10816009485386462,-0.11018157445563087,-1.0463291044295695,0.11064370835301855,-0.5730926708984518,-0.8600005535518733,0.16097834603871625,-0.09396070670560375,-0.9929175733290756,0.01402105244792063,-0.05307945160165441,0.0294474226053186,0.009548508030373836,-0.023935297771879027,-0.00306410936609169,0.0003549572766273833,-0.00854187809986801,-0.013062744016878926,0.16109043777406912,0.04262674064947795,-0.006394361970929342,0.16216839661949117,0.2064297131504172,0.49466824663188474,-0.05632849994757192,0.035485086303940594,1.0568092715477784
2.5,0.05293601501235854,-0.21243098686418627,-0.9030896157826859,0.1458553516031677,-0.4821901640499299,-0.8264495520612363,0.13053664171924198,-0.11188497665617128,-0.9534893482191137,0.14476148768680625,-0.2369237991270807,-1.0099946677353042,0.14004812101108688,-0.5953656642191336,-0.8728963849146119,0.15736672062354956,-0.09761439204950617,-1.0203587386566682,0.02147075119939907,-0.07432053039798965,0.02106626630524547,0.017298606978132177,-0.01269970762613111,-0.007621726096808571,-0.002138703281140891,-0.002011914668482934,-0.01604999816854817,0.14840988669115218,0.08653657931721284,-0.018982426110280105,0.15198123903027988,0.21414619079544767,0.49913600689167226,-0.055077252466952435,0.03675090544518818,1.0663162621778763
